section_id	text
4.8.1	ἀναχωρησάντων δὲ τῶν ἐκ τῆς Ἀττικῆς Πελοποννησίων οἱ Σπαρτιᾶται αὐτοὶ μὲν καὶ οἱ ἐγγύτατα τῶν περιοίκων εὐθὺς ἐβοήθουν ἐπὶ τὴν Πύλον, τῶν δὲ ἄλλων Λακεδαιμονίων βραδυτέρα ἐγίγνετο ἡ ἔφοδος, ἄρτι ἀφιγμένων ἀφ’ ἑτέρας στρατείας.
4.8.2	περιήγγελλον δὲ καὶ κατὰ τὴν Πελοπόννησον βοηθεῖν ὅτι τάχιστα ἐπὶ Πύλον καὶ ἐπὶ τὰς ἐν τῇ Κερκύρᾳ ναῦς σφῶν τὰς ἑξήκοντα ἔπεμψαν, αἳ ὑπερενεχθεῖσαι τὸν Λευκαδίων ἰσθμὸν καὶ λαθοῦσαι τὰς ἐν Ζακύνθῳ Ἀττικὰς ναῦς ἀφικνοῦνται ἐπὶ Πύλον· παρῆν δὲ ἤδη καὶ ὁ πεζὸς στρατός.
4.8.3	Δημοσθένης δὲ προσπλεόντων ἔτι τῶν Πελοποννησίων ὑπεκπέμπει φθάσας δύο ναῦς ἀγγεῖλαι Εὐρυμέδοντι καὶ τοῖς ἐν ταῖς ναυσὶν ἐν Ζακύνθῳ Ἀθηναίοις παρεῖναι ὡς τοῦ χωρίου κινδυνεύοντος.
4.8.4	καὶ αἱ μὲν νῆες κατὰ τάχος ἔπλεον κατὰ τὰ ἐπεσταλμένα ὑπὸ Δημοσθένους· οἱ δὲ Λακεδαιμόνιοι παρεσκευάζοντο ὡς τῷ τειχίσματι προσβαλοῦντες κατά τε γῆν καὶ κατὰ θάλασσαν, ἐλπίζοντες ῥᾳδίως αἱρήσειν οἰκοδόμημα διὰ ταχέων εἰργασμένον καὶ ἀνθρώπων ὀλίγων ἐνόντων.
4.8.5	προσδεχόμενοι δὲ καὶ τὴν ἀπὸ τῆς Ζακύνθου τῶν Ἀττικῶν νεῶν βοήθειαν ἐν νῷ εἶχον, ἢν ἄρα μὴ πρότερον ἕλωσι, καὶ τοὺς ἔσπλους τοῦ λιμένος ἐμφάρξαι, ὅπως μὴ ᾖ τοῖς Ἀθηναίοις ἐφορμίσασθαι ἐς αὐτόν.
4.8.6	ἡ γὰρ νῆσος ἡ Σφακτηρία καλουμένη τόν τε λιμένα παρατείνουσα καὶ ἐγγὺς ἐπικειμένη ἐχυρὸν ποιεῖ καὶ τοὺς ἔσπλους στενούς, τῇ μὲν δυοῖν νεοῖν διάπλουν κατὰ τὸ τείχισμα τῶν Ἀθηναίων καὶ τὴν Πύλον, τῇ δὲ πρὸς τὴν ἄλλην ἤπειρον ὀκτὼ ἢ ἐννέα· ὑλώδης τε καὶ ἀτριβὴς πᾶσα ὑπ’ ἐρημίας ἦν καὶ μέγεθος περὶ πέντε καὶ δέκα σταδίους μάλιστα.
4.8.7	τοὺς μὲν οὖν ἔσπλους ταῖς ναυσὶν ἀντιπρῴροις βύζην κλῄσειν ἔμελλον· τὴν δὲ νῆσον ταύτην φοβούμενοι μὴ ἐξ αὐτῆς τὸν πόλεμον σφίσι ποιῶνται, ὁπλίτας διεβίβασαν ἐς αὐτὴν καὶ παρὰ τὴν ἤπειρον ἄλλους ἔταξαν.
4.8.8	οὕτω γὰρ τοῖς Ἀθηναίοις τήν τε νῆσον πολεμίαν ἔσεσθαι τήν τε ἤπειρον, ἀπόβασιν οὐκ ἔχουσαν (τὰ γὰρ αὐτῆς τῆς Πύλου ἔξω τοῦ ἔσπλου πρὸς τὸ πέλαγος ἀλίμενα ὄντα οὐχ ἕξειν ὅθεν ὁρμώμενοι ὠφελήσουσι τοὺς αὑτῶν) σφεῖς δὲ ἄνευ τε ναυμαχίας καὶ κινδύνου ἐκπολιορκήσειν τὸ χωρίον κατὰ τὸ εἰκός, σίτου τε οὐκ ἐνόντος καὶ δι’ ὀλίγης παρασκευῆς κατειλημμένον.
4.8.9	ὡς δ’ ἐδόκει αὐτοῖς ταῦτα, καὶ διεβίβαζον ἐς τὴν νῆσον τοὺς ὁπλίτας ἀποκληρώσαντες ἀπὸ πάντων τῶν λόχων. καὶ διέβησαν μὲν καὶ ἄλλοι πρότερον κατὰ διαδοχήν, οἱ δὲ τελευταῖοι καὶ ἐγκαταληφθέντες εἴκοσι καὶ τετρακόσιοι ἦσαν καὶ Εἵλωτες οἱ περὶ αὐτούς· ἦρχε δὲ αὐτῶν Ἐπιτάδας ὁ Μολόβρου.
4.9.1	Δημοσθένης δὲ ὁρῶν τοὺς Λακεδαιμονίους μέλλοντας προσβάλλειν ναυσί τε ἅμα καὶ πεζῷ παρεσκευάζετο καὶ αὐτός, καὶ τὰς τριήρεις αἳ περιῆσαν αὐτῷ ἀπὸ τῶν καταλειφθεισῶν ἀνασπάσας ὑπὸ τὸ τείχισμα προσεσταύρωσε, καὶ τοὺς ναύτας ἐξ αὐτῶν ὥπλισεν ἀσπίσι τε φαύλαις καὶ οἰσυΐναις ταῖς πολλαῖς· οὐ γὰρ ἦν ὅπλα ἐν χωρίῳ ἐρήμῳ πορίσασθαι, ἀλλὰ καὶ ταῦτα ἐκ λῃστρικῆς Μεσσηνίων τριακοντόρου καὶ κέλητος ἔλαβον, οἳ ἔτυχον παραγενόμενοι. ὁπλῖταί τε τῶν Μεσσηνίων τούτων ὡς τεσσαράκοντα ἐγένοντο, οἷς ἐχρῆτο μετὰ τῶν ἄλλων.
4.9.2	τοὺς μὲν οὖν πολλοὺς τῶν τε ἀόπλων καὶ ὡπλισμένων ἐπὶ τὰ τετειχισμένα μάλιστα καὶ ἐχυρὰ τοῦ χωρίου πρὸς τὴν ἤπειρον ἔταξε, προειπὼν ἀμύνασθαι τὸν πεζόν, ἢν προσβάλῃ· αὐτὸς δὲ ἀπολεξάμενος ἐκ πάντων ἑξήκοντα ὁπλίτας καὶ τοξότας ὀλίγους ἐχώρει ἔξω τοῦ τείχους ἐπὶ τὴν θάλασσαν, ᾗ μάλιστα ἐκείνους προσεδέχετο πειράσειν ἀποβαίνειν, ἐς χωρία μὲν χαλεπὰ καὶ πετρώδη πρὸς τὸ πέλαγος τετραμμένα, σφίσι δὲ τοῦ τείχους ταύτῃ ἀσθενεστάτου ὄντος ἐσβιάσασθαι αὐτοὺς ἡγεῖτο προθυμήσεσθαι·
4.9.3	οὔτε γὰρ αὐτοὶ ἐλπίζοντές ποτε ναυσὶ κρατήσεσθαι οὐκ ἰσχυρὸν ἐτείχιζον, ἐκείνοις τε βιαζομένοις τὴν ἀπόβασιν ἁλώσιμον τὸ χωρίον γίγνεσθαι.
4.9.4	κατὰ τοῦτο οὖν πρὸς αὐτὴν τὴν θάλασσαν χωρήσας ἔταξε τοὺς ὁπλίτας ὡς εἴρξων, ἢν δύνηται, καὶ παρεκελεύσατο τοιάδε.
4.10.1	ἄνδρες οἱ ξυναράμενοι τοῦδε τοῦ κινδύνου, μηδεὶς ὑμῶν ἐν τῇ τοιᾷδε ἀνάγκῃ ξυνετὸς βουλέσθω δοκεῖν εἶναι, ἐκλογιζόμενος ἅπαν τὸ περιεστὸς ἡμᾶς δεινόν, μᾶλλον ἢ ἀπερισκέπτως εὔελπις ὁμόσε χωρῆσαι τοῖς ἐναντίοις καὶ ἐκ τούτων ἂν περιγενόμενος. ὅσα γὰρ ἐς ἀνάγκην ἀφῖκται ὥσπερ τάδε, λογισμὸν ἥκιστα ἐνδεχόμενα κινδύνου τοῦ ταχίστου προσδεῖται.
4.10.2	ἐγὼ δὲ καὶ τὰ πλείω ὁρῶ πρὸς ἡμῶν ὄντα, ἢν ἐθέλωμέν τε μεῖναι καὶ μὴ τῷ πλήθει αὐτῶν καταπλαγέντες τὰ ὑπάρχοντα ἡμῖν κρείσσω καταπροδοῦναι.
4.10.3	τοῦ τε γὰρ χωρίου τὸ δυσέμβατον ἡμέτερον νομίζω, ὃ μενόντων μὲν ἡμῶν ξύμμαχον γίγνεται, ὑποχωρήσασι δὲ καίπερ χαλεπὸν ὂν εὔπορον ἔσται μηδενὸς κωλύοντος, καὶ τὸν πολέμιον δεινότερον ἕξομεν μὴ ῥᾳδίας αὐτῷ πάλιν οὔσης τῆς ἀναχωρήσεως, ἢν καὶ ὑφ’ ἡμῶν βιάζηται (ἐπὶ γὰρ ταῖς ναυσὶ ῥᾷστοί εἰσιν ἀμύνεσθαι, ἀποβάντες δὲ ἐν τῷ ἴσῳ ἤδη),
4.10.4	τό τε πλῆθος αὐτῶν οὐκ ἄγαν δεῖ φοβεῖσθαι· κατ’ ὀλίγον γὰρ μαχεῖται καίπερ πολὺ ὂν ἀπορίᾳ τῆς προσορμίσεως, καὶ οὐκ ἐν γῇ στρατός ἐστιν ἐκ τοῦ ὁμοίου μείζων, ἀλλ’ ἀπὸ νεῶν, αἷς πολλὰ τὰ καίρια δεῖ ἐν τῇ θαλάσσῃ ξυμβῆναι.
4.10.5	ὥστε τὰς τούτων ἀπορίας ἀντιπάλους ἡγοῦμαι τῷ ἡμετέρῳ πλήθει, καὶ ἅμα ἀξιῶ ὑμᾶς, Ἀθηναίους ὄντας καὶ ἐπισταμένους ἐμπειρίᾳ τὴν ναυτικὴν ἐπ’ ἄλλους ἀπόβασιν ὅτι, εἴ τις ὑπομένοι καὶ μὴ φόβῳ ῥοθίου καὶ νεῶν δεινότητος κατάπλου ὑποχωροίη, οὐκ ἄν ποτε βιάζοιτο, καὶ αὐτοὺς νῦν μεῖναί τε καὶ ἀμυνομένους παρ’ αὐτὴν τὴν ῥαχίαν σῴζειν ἡμᾶς τε αὐτοὺς καὶ τὸ χωρίον.’
4.11.1	τοσαῦτα τοῦ Δημοσθένους παρακελευσαμένου οἱ Ἀθηναῖοι ἐθάρσησάν τε μᾶλλον καὶ ἐπικαταβάντες ἐτάξαντο παρ’ αὐτὴν τὴν θάλασσαν.
4.11.2	οἱ δὲ Λακεδαιμόνιοι ἄραντες τῷ τε κατὰ γῆν στρατῷ προσέβαλλον τῷ τειχίσματι καὶ ταῖς ναυσὶν ἅμα οὔσαις τεσσαράκοντα καὶ τρισί, ναύαρχος δὲ αὐτῶν ἐπέπλει Θρασυμηλίδας ὁ Κρατησικλέους Σπαρτιάτης. προσέβαλλε δὲ ᾗπερ ὁ Δημοσθένης προσεδέχετο.
4.11.3	καὶ οἱ μὲν Ἀθηναῖοι ἀμφοτέρωθεν ἔκ τε γῆς καὶ ἐκ θαλάσσης ἠμύνοντο· οἱ δὲ κατ’ ὀλίγας ναῦς διελόμενοι, διότι οὐκ ἦν πλέοσι προσσχεῖν, καὶ ἀναπαύοντες ἐν τῷ μέρει τοὺς ἐπίπλους ἐποιοῦντο, προθυμίᾳ τε πάσῃ χρώμενοι καὶ παρακελευσμῷ, εἴ πως ὠσάμενοι ἕλοιεν τὸ τείχισμα.
4.11.4	πάντων δὲ φανερώτατος Βρασίδας ἐγένετο. τριηραρχῶν γὰρ καὶ ὁρῶν τοῦ χωρίου χαλεποῦ ὄντος τοὺς τριηράρχους καὶ κυβερνήτας, εἴ που καὶ δοκοίη δυνατὸν εἶναι σχεῖν, ἀποκνοῦντας καὶ φυλασσομένους τῶν νεῶν μὴ ξυντρίψωσιν, ἐβόα λέγων ὡς οὐκ εἰκὸς εἴη ξύλων φειδομένους τοὺς πολεμίους ἐν τῇ χώρᾳ περιιδεῖν τεῖχος πεποιημένους, ἀλλὰ τάς τε σφετέρας ναῦς βιαζομένους τὴν ἀπόβασιν καταγνύναι ἐκέλευε, καὶ τοὺς ξυμμάχους μὴ ἀποκνῆσαι ἀντὶ μεγάλων εὐεργεσιῶν τὰς ναῦς τοῖς Λακεδαιμονίοις ἐν τῷ παρόντι ἐπιδοῦναι, ὀκείλαντας δὲ καὶ παντὶ τρόπῳ ἀποβάντας τῶν τε ἀνδρῶν καὶ τοῦ χωρίου κρατῆσαι.
4.12.1	καὶ ὁ μὲν τούς τε ἄλλους τοιαῦτα ἐπέσπερχε καὶ τὸν ἑαυτοῦ κυβερνήτην ἀναγκάσας ὀκεῖλαι τὴν ναῦν ἐχώρει ἐπὶ τὴν ἀποβάθραν· καὶ πειρώμενος ἀποβαίνειν ἀνεκόπη ὑπὸ τῶν Ἀθηναίων, καὶ τραυματισθεὶς πολλὰ ἐλιποψύχησέ τε καὶ πεσόντος αὐτοῦ ἐς τὴν παρεξειρεσίαν ἡ ἀσπὶς περιερρύη ἐς τὴν θάλασσαν, καὶ ἐξενεχθείσης αὐτῆς ἐς τὴν γῆν οἱ Ἀθηναῖοι ἀνελόμενοι ὕστερον πρὸς τὸ τροπαῖον ἐχρήσαντο ὃ ἔστησαν τῆς προσβολῆς ταύτης.
4.12.2	οἱ δ’ ἄλλοι προυθυμοῦντο μέν, ἀδύνατοι δ’ ἦσαν ἀποβῆναι τῶν τε χωρίων χαλεπότητι καὶ τῶν Ἀθηναίων μενόντων καὶ οὐδὲν ὑποχωρούντων.
4.12.3	ἐς τοῦτό τε περιέστη ἡ τύχη ὥστε Ἀθηναίους μὲν ἐκ γῆς τε καὶ ταύτης Λακωνικῆς ἀμύνεσθαι ἐκείνους ἐπιπλέοντας, Λακεδαιμονίους δὲ ἐκ νεῶν τε καὶ ἐς τὴν ἑαυτῶν πολεμίαν οὖσαν ἐπ’ Ἀθηναίους ἀποβαίνειν· ἐπὶ πολὺ γὰρ ἐποίει τῆς δόξης ἐν τῷ τότε τοῖς μὲν ἠπειρώταις μάλιστα εἶναι καὶ τὰ πεζὰ κρατίστοις, τοῖς δὲ θαλασσίοις τε καὶ ταῖς ναυσὶ πλεῖστον προύχειν.
4.13.1	ταύτην μὲν οὖν τὴν ἡμέραν καὶ τῆς ὑστεραίας μέρος τι προσβολὰς ποιησάμενοι ἐπέπαυντο· καὶ τῇ τρίτῃ ἐπὶ ξύλα ἐς μηχανὰς παρέπεμψαν τῶν νεῶν τινὰς ἐς Ἀσίνην, ἐλπίζοντες τὸ κατὰ τὸν λιμένα τεῖχος ὕψος μὲν ἔχειν, ἀποβάσεως δὲ μάλιστα οὔσης ἑλεῖν 〈ἂν〉 μηχαναῖς.
4.13.2	ἐν τούτῳ δὲ αἱ ἐκ τῆς Ζακύνθου νῆες τῶν Ἀθηναίων παραγίγνονται τεσσαράκοντα· προσεβοήθησαν γὰρ τῶν τε φρουρίδων τινὲς αὐτοῖς τῶν ἐκ Ναυπάκτου καὶ Χῖαι τέσσαρες.
4.13.3	ὡς δὲ εἶδον τήν τε ἤπειρον ὁπλιτῶν περίπλεων τήν τε νῆσον, ἔν τε τῷ λιμένι οὔσας τὰς ναῦς καὶ οὐκ ἐκπλεούσας, ἀπορήσαντες ὅπῃ καθορμίσωνται, τότε μὲν ἐς Πρωτὴν τὴν νῆσον, ἣ οὐ πολὺ ἀπέχει ἐρῆμος οὖσα, ἔπλευσαν καὶ ηὐλίσαντο, τῇ δ’ ὑστεραίᾳ παρασκευασάμενοι ὡς ἐπὶ ναυμαχίαν ἀνήγοντο, ἢν μὲν ἀντεκπλεῖν ἐθέλωσι σφίσιν ἐς τὴν εὐρυχωρίαν, εἰ δὲ μή, ὡς αὐτοὶ ἐπεσπλευσούμενοι.
4.13.4	καὶ οἱ μὲν οὔτε ἀντανήγοντο οὔτε ἃ διενοήθησαν, φάρξαι τοὺς ἔσπλους, ἔτυχον ποιήσαντες, ἡσυχάζοντες δ’ ἐν τῇ γῇ τάς τε ναῦς ἐπλήρουν καὶ παρεσκευάζοντο, ἢν ἐσπλέῃ τις, ὡς ἐν τῷ λιμένι ὄντι οὐ σμικρῷ ναυμαχήσοντες.
4.14.1	οἱ δ’ Ἀθηναῖοι γνόντες καθ’ ἑκάτερον τὸν ἔσπλουν ὥρμησαν ἐπ’ αὐτούς, καὶ τὰς μὲν πλείους καὶ μετεώρους ἤδη τῶν νεῶν καὶ ἀντιπρῴρους προσπεσόντες ἐς φυγὴν κατέστησαν, καὶ ἐπιδιώκοντες ὡς διὰ βραχέος ἔτρωσαν μὲν πολλάς, πέντε δὲ ἔλαβον, καὶ μίαν τούτων αὐτοῖς ἀνδράσιν· ταῖς δὲ λοιπαῖς ἐν τῇ γῇ καταπεφευγυίαις ἐνέβαλλον. αἱ δὲ καὶ πληρούμεναι ἔτι πρὶν ἀνάγεσθαι ἐκόπτοντο· καί τινας καὶ ἀναδούμενοι κενὰς εἷλκον τῶν ἀνδρῶν ἐς φυγὴν ὡρμημένων.
4.14.2	ἃ ὁρῶντες οἱ Λακεδαιμόνιοι καὶ περιαλγοῦντες τῷ πάθει, ὅτιπερ αὐτῶν οἱ ἄνδρες ἀπελαμβάνοντο ἐν τῇ νήσῳ, παρεβοήθουν, καὶ ἐπεσβαίνοντες ἐς τὴν θάλασσαν ξὺν τοῖς ὅπλοις ἀνθεῖλκον ἐπιλαμβανόμενοι τῶν νεῶν· καὶ ἐν τούτῳ κεκωλῦσθαι ἐδόκει ἕκαστος ᾧ μή τινι καὶ αὐτὸς ἔργῳ παρῆν.
4.14.3	ἐγένετό τε ὁ θόρυβος μέγας καὶ ἀντηλλαγμένου τοῦ ἑκατέρων τρόπου περὶ τὰς ναῦς· οἵ τε γὰρ Λακεδαιμόνιοι ὑπὸ προθυμίας καὶ ἐκπλήξεως ὡς εἰπεῖν ἄλλο οὐδὲν ἢ ἐκ γῆς ἐναυμάχουν, οἵ τε Ἀθηναῖοι κρατοῦντες καὶ βουλόμενοι τῇ παρούσῃ τύχῃ ὡς ἐπὶ πλεῖστον ἐπεξελθεῖν ἀπὸ νεῶν ἐπεζομάχουν.
4.14.4	πολύν τε πόνον παρασχόντες ἀλλήλοις καὶ τραυματίσαντες διεκρίθησαν, καὶ οἱ Λακεδαιμόνιοι τὰς κενὰς ναῦς πλὴν τῶν τὸ πρῶτον ληφθεισῶν διέσωσαν.
4.14.5	καταστάντες δὲ ἑκάτεροι ἐς τὸ στρατόπεδον οἱ μὲν τροπαῖόν τε ἔστησαν καὶ νεκροὺς ἀπέδοσαν καὶ ναυαγίων ἐκράτησαν, καὶ τὴν νῆσον εὐθὺς περιέπλεον καὶ ἐν φυλακῇ εἶχον ὡς τῶν ἀνδρῶν ἀπειλημμένων· οἱ δ’ ἐν τῇ ἠπείρῳ Πελοποννήσιοι καὶ ἀπὸ πάντων ἤδη βεβοηθηκότες ἔμενον κατὰ χώραν ἐπὶ τῇ Πύλῳ.
4.15.1	ἐς δὲ τὴν Σπάρτην ὡς ἠγγέλθη τὰ γεγενημένα περὶ Πύλον, ἔδοξεν αὐτοῖς ὡς ἐπὶ ξυμφορᾷ μεγάλῃ τὰ τέλη καταβάντας ἐς τὸ στρατόπεδον βουλεύειν παραχρῆμα ὁρῶντας ὅτι ἂν δοκῇ.
4.15.2	καὶ ὡς εἶδον ἀδύνατον ὂν τιμωρεῖν τοῖς ἀνδράσι καὶ κινδυνεύειν οὐκ ἐβούλοντο ἢ ὑπὸ λιμοῦ τι παθεῖν αὐτοὺς ἢ ὑπὸ πλήθους βιασθέντας κρατηθῆναι, ἔδοξεν αὐτοῖς πρὸς τοὺς στρατηγοὺς τῶν Ἀθηναίων, ἢν ἐθέλωσι, σπονδὰς ποιησαμένους τὰ περὶ Πύλον ἀποστεῖλαι ἐς τὰς Ἀθήνας πρέσβεις περὶ ξυμβάσεως καὶ τοὺς ἄνδρας ὡς τάχιστα πειρᾶσθαι κομίσασθαι.
4.16.1	δεξαμένων δὲ τῶν στρατηγῶν τὸν λόγον ἐγίγνοντο σπονδαὶ τοιαίδε, Λακεδαιμονίους μὲν τὰς ναῦς ἐν αἷς ἐναυμάχησαν καὶ τὰς ἐν τῇ Λακωνικῇ πάσας, ὅσαι ἦσαν μακραί, παραδοῦναι κομίσαντας ἐς Πύλον Ἀθηναίοις, καὶ ὅπλα μὴ ἐπιφέρειν τῷ τειχίσματι μήτε κατὰ γῆν μήτε κατὰ θάλασσαν, Ἀθηναίους δὲ τοῖς ἐν τῇ νήσῳ ἀνδράσι σῖτον ἐᾶν τοὺς ἐν τῇ ἠπείρῳ Λακεδαιμονίους ἐκπέμπειν τακτὸν καὶ μεμαγμένον, δύο χοίνικας ἑκάστῳ Ἀττικὰς ἀλφίτων καὶ δύο κοτύλας οἴνου καὶ κρέας, θεράποντι δὲ τούτων ἡμίσεα· ταῦτα δὲ ὁρώντων τῶν Ἀθηναίων ἐσπέμπειν καὶ πλοῖον μηδὲν ἐσπλεῖν λάθρᾳ· φυλάσσειν δὲ καὶ τὴν νῆσον Ἀθηναίους μηδὲν ἧσσον, ὅσα μὴ ἀποβαίνοντας, καὶ ὅπλα μὴ ἐπιφέρειν τῷ Πελοποννησίων στρατῷ μήτε κατὰ γῆν μήτε κατὰ θάλασσαν.
4.16.2	ὅτι δ’ ἂν τούτων παραβαίνωσιν ἑκάτεροι καὶ ὁτιοῦν, τότε λελύσθαι τὰς σπονδάς. ἐσπεῖσθαι δὲ αὐτὰς μέχρι οὗ ἐπανέλθωσιν οἱ ἐκ τῶν Ἀθηνῶν Λακεδαιμονίων πρέσβεις· ἀποστεῖλαι δὲ αὐτοὺς τριήρει Ἀθηναίους καὶ πάλιν κομίσαι. ἐλθόντων δὲ τάς τε σπονδὰς λελύσθαι ταύτας καὶ τὰς ναῦς ἀποδοῦναι Ἀθηναίους ὁμοίας οἵασπερ ἂν παραλάβωσιν.
4.16.3	αἱ μὲν σπονδαὶ ἐπὶ τούτοις ἐγένοντο, καὶ αἱ νῆες παρεδόθησαν οὖσαι περὶ ἑξήκοντα, καὶ οἱ πρέσβεις ἀπεστάλησαν. ἀφικόμενοι δὲ ἐς τὰς Ἀθήνας ἔλεξαν τοιάδε.
4.17.1	ἔπεμψαν ἡμᾶς Λακεδαιμόνιοι, ὦ Ἀθηναῖοι, περὶ τῶν ἐν τῇ νήσῳ ἀνδρῶν πράξοντας ὅτι ἂν ὑμῖν τε ὠφέλιμον ὂν τὸ αὐτὸ πείθωμεν καὶ ἡμῖν ἐς τὴν ξυμφορὰν ὡς ἐκ τῶν παρόντων κόσμον μάλιστα μέλλῃ οἴσειν.
4.17.2	τοὺς δὲ λόγους μακροτέρους οὐ παρὰ τὸ εἰωθὸς μηκυνοῦμεν, ἀλλ’ ἐπιχώριον ὂν ἡμῖν οὗ μὲν βραχεῖς ἀρκῶσι μὴ πολλοῖς χρῆσθαι, πλέοσι δὲ ἐν ᾧ ἂν καιρὸς ᾖ διδάσκοντάς τι τῶν προύργου λόγοις τὸ δέον πράσσειν.
4.17.3	λάβετε δὲ αὐτοὺς μὴ πολεμίως μηδ’ ὡς ἀξύνετοι διδασκόμενοι, ὑπόμνησιν δὲ τοῦ καλῶς βουλεύσασθαι πρὸς εἰδότας ἡγησάμενοι.
4.17.4	ὑμῖν γὰρ εὐτυχίαν τὴν παροῦσαν ἔξεστι καλῶς θέσθαι, ἔχουσι μὲν ὧν κρατεῖτε, προσλαβοῦσι δὲ τιμὴν καὶ δόξαν, καὶ μὴ παθεῖν ὅπερ οἱ ἀήθως τι ἀγαθὸν λαμβάνοντες τῶν ἀνθρώπων· αἰεὶ γὰρ τοῦ πλέονος ἐλπίδι ὀρέγονται διὰ τὸ καὶ τὰ παρόντα ἀδοκήτως εὐτυχῆσαι.
4.17.5	οἷς δὲ πλεῖσται μεταβολαὶ ἐπ’ ἀμφότερα ξυμβεβήκασι, δίκαιοί εἰσι καὶ ἀπιστότατοι εἶναι ταῖς εὐπραγίαις· ὃ τῇ τε ὑμετέρᾳ πόλει δι’ ἐμπειρίαν καὶ ἡμῖν μάλιστ’ ἂν ἐκ τοῦ εἰκότος προσείη.
4.18.1	γνῶτε δὲ καὶ ἐς τὰς ἡμετέρας νῦν ξυμφορὰς ἀπιδόντες, οἵτινες ἀξίωμα μέγιστον τῶν Ἑλλήνων ἔχοντες ἥκομεν παρ’ ὑμᾶς, πρότερον αὐτοὶ κυριώτεροι νομίζοντες εἶναι δοῦναι ἐφ’ ἃ νῦν ἀφιγμένοι ὑμᾶς αἰτούμεθα.
4.18.2	καίτοι οὔτε δυνάμεως ἐνδείᾳ ἐπάθομεν αὐτὸ οὔτε μείζονος προσγενομένης ὑβρίσαντες, ἀπὸ δὲ τῶν αἰεὶ ὑπαρχόντων γνώμῃ σφαλέντες, ἐν ᾧ πᾶσι τὸ αὐτὸ ὁμοίως ὑπάρχει.
4.18.3	ὥστε οὐκ εἰκὸς ὑμᾶς διὰ τὴν παροῦσαν νῦν ῥώμην πόλεώς τε καὶ τῶν προσγεγενημένων καὶ τὸ τῆς τύχης οἴεσθαι αἰεὶ μεθ’ ὑμῶν ἔσεσθαι.
4.18.4	σωφρόνων δὲ ἀνδρῶν οἵτινες τἀγαθὰ ἐς ἀμφίβολον ἀσφαλῶς ἔθεντο (καὶ ταῖς ξυμφοραῖς οἱ αὐτοὶ εὐξυνετώτερον ἂν προσφέροιντο), τόν τε πόλεμον νομίσωσι μὴ καθ’ ὅσον ἄν τις αὐτοῦ μέρος βούληται μεταχειρίζειν, τούτῳ ξυνεῖναι, ἀλλ’ ὡς ἂν αἱ τύχαι αὐτῶν ἡγήσωνται· καὶ ἐλάχιστ’ ἂν οἱ τοιοῦτοι πταίοντες διὰ τὸ μὴ τῷ ὀρθουμένῳ αὐτοῦ πιστεύοντες ἐπαίρεσθαι ἐν τῷ εὐτυχεῖν ἂν μάλιστα καταλύοιντο.
4.18.5	ὃ νῦν ὑμῖν, ὦ Ἀθηναῖοι, καλῶς ἔχει πρὸς ἡμᾶς πρᾶξαι,καὶ μή ποτε ὕστερον, ἢν ἄρα μὴ πειθόμενοι σφαλῆτε, ἃ πολλὰ ἐνδέχεται, νομισθῆναι τύχῃ καὶ τὰ νῦν προχωρήσαντα κρατῆσαι, ἐξὸν ἀκίνδυνον δόκησιν ἰσχύος καὶ ξυνέσεως ἐς τὸ ἔπειτα καταλιπεῖν.
4.19.1	Λακεδαιμόνιοι δὲ ὑμᾶς προκαλοῦνται ἐς σπονδὰς καὶ διάλυσιν πολέμου, διδόντες μὲν εἰρήνην καὶ ξυμμαχίαν καὶ ἄλλην φιλίαν πολλὴν καὶ οἰκειότητα ἐς ἀλλήλους ὑπάρχειν, ἀνταιτοῦντες δὲ τοὺς ἐκ τῆς νήσου ἄνδρας, καὶ ἄμεινον ἡγούμενοι ἀμφοτέροις μὴ διακινδυνεύεσθαι, εἴτε βίᾳ διαφύγοιεν παρατυχούσης τινὸς σωτηρίας εἴτε καὶ ἐκπολιορκηθέντες μᾶλλον ἂν χειρωθεῖεν.
4.19.2	νομίζομέν τε τὰς μεγάλας ἔχθρας μάλιστ’ ἂν διαλύεσθαι βεβαίως, οὐκ ἢν ἀνταμυνόμενός τις καὶ ἐπικρατήσας τὰ πλείω τοῦ πολέμου κατ’ ἀνάγκην ὅρκοις ἐγκαταλαμβάνων μὴ ἀπὸ τοῦ ἴσου ξυμβῇ, ἀλλ’ ἢν παρὸν τὸ αὐτὸ δρᾶσαι πρὸς τὸ ἐπιεικὲς καὶ ἀρετῇ αὐτὸν νικήσας παρὰ ἃ προσεδέχετο μετρίως ξυναλλαγῇ.
4.19.3	ὀφείλων γὰρ ἤδη ὁ ἐναντίος μὴ ἀνταμύνεσθαι ὡς βιασθείς, ἀλλ’ ἀνταποδοῦναι ἀρετήν, ἑτοιμότερός ἐστιν αἰσχύνῃ ἐμμένειν οἷς ξυνέθετο.
4.19.4	καὶ μᾶλλον πρὸς τοὺς μειζόνως ἐχθροὺς τοῦτο δρῶσιν οἱ ἄνθρωποι ἢ πρὸς τοὺς τὰ μέτρια διενεχθέντας· πεφύκασί τε τοῖς μὲν ἑκουσίως ἐνδοῦσιν ἀνθησσᾶσθαι μεθ’ ἡδονῆς, πρὸς δὲ τὰ ὑπεραυχοῦντα καὶ παρὰ γνώμην διακινδυνεύειν.
